"client_id","transactions","contacts_with_advisor","customer_satisfaction","products_held","age","income","churn"
1444,23,3,5,3,59,84173,"0"
1445,22,6,5,2,62,56557,"0"
1446,43,3,4,3,45,95648,"0"
1447,30,6,5,3,34,45312,"0"
1448,55,0,5,5,59,84774,"0"
1449,34,7,4,3,38,60921,"0"
1450,60,2,3,5,39,56104,"0"
1451,78,2,5,6,42,46001,"0"
1452,32,3,5,3,39,58435,"1"
1453,65,2,4,4,70,90281,"0"
1454,23,4,5,2,57,61310,"0"
1455,18,5,5,1,54,55979,"0"
1456,80,0,4,6,43,90991,"0"
1457,3,8,4,1,63,52491,"1"
1458,10,6,5,1,38,45372,"1"
1459,16,4,5,1,47,46353,"0"
1460,16,7,5,1,63,92317,"0"
1461,45,5,4,3,39,69175,"0"
1462,36,2,4,3,50,66203,"0"
1463,31,6,5,2,41,48525,"0"
1464,16,4,5,1,45,72174,"1"
1465,41,3,3,3,49,71845,"1"
1466,37,6,5,3,48,65557,"0"
1467,28,5,5,2,62,64336,"1"
1468,11,4,4,1,58,65137,"1"
1469,23,5,5,2,60,38138,"0"
1470,28,7,5,2,60,26764,"0"
1471,48,3,5,4,66,81764,"1"
1472,16,7,4,1,53,80277,"0"
1473,34,4,4,2,58,54570,"1"
1474,56,5,4,4,46,83676,"0"
1475,15,6,5,2,49,68934,"0"
1476,23,7,5,2,56,84336,"0"
1477,47,4,5,4,46,82180,"0"
1478,27,6,5,2,46,52247,"0"
1479,26,2,4,3,53,70632,"0"
1480,48,4,5,4,68,76230,"0"
1481,4,7,4,1,33,33611,"1"
1482,100,0,5,8,44,71887,"1"
1483,63,1,4,6,55,63789,"0"
1484,21,3,4,3,54,76571,"0"
1485,19,5,5,1,33,53318,"0"
1486,45,6,5,3,41,57087,"0"
1487,10,6,5,1,37,70146,"0"
1488,69,1,3,6,49,73755,"0"
1489,-0,6,5,1,66,90864,"0"
1490,37,6,5,3,50,26134,"0"
1491,48,6,5,4,47,72761,"0"
1492,2,6,5,1,77,50625,"0"
1493,16,5,5,2,43,62741,"0"
1494,17,7,3,2,51,45903,"0"
1495,21,5,4,2,46,54957,"0"
1496,38,2,5,3,39,58229,"1"
1497,51,3,5,3,57,86071,"0"
1498,55,5,5,4,44,59544,"0"
1499,27,4,4,2,60,84332,"1"
1500,10,5,5,1,45,64725,"0"
1501,0,7,5,1,48,41968,"1"
1502,72,4,5,6,40,53563,"1"
1503,1,6,5,1,46,15000,"1"
1504,84,3,5,6,55,59609,"0"
1505,19,8,5,2,26,49084,"0"
1506,35,2,4,3,38,52770,"1"
1507,30,3,5,3,53,49774,"0"
1508,22,5,5,2,37,41178,"0"
1509,12,5,4,1,62,66741,"0"
1510,23,8,3,2,38,52888,"0"
1511,28,5,4,3,40,22025,"0"
1512,14,5,5,1,47,41387,"1"
1513,41,4,5,3,47,58123,"0"
1514,10,5,4,1,47,68296,"0"
1515,68,2,5,5,55,37237,"1"
1516,13,5,5,1,57,60106,"0"
1517,38,4,5,3,28,28374,"1"
1518,22,7,5,2,61,77509,"0"
1519,38,2,5,3,66,63883,"0"
1520,81,1,5,6,41,55689,"0"
1521,46,4,5,4,27,36642,"0"
1522,12,4,5,2,30,23692,"1"
1523,24,7,5,2,27,25955,"0"
1524,48,5,4,3,54,56623,"0"
1525,11,4,5,2,58,71814,"0"
1526,16,6,5,2,68,75113,"0"
1527,22,3,4,3,54,89842,"0"
1528,65,2,3,4,61,73590,"0"
1529,55,5,4,4,43,51376,"0"
1530,30,2,3,4,38,63967,"0"
1531,27,6,5,2,53,55755,"0"
1532,66,2,5,5,54,87526,"0"
1533,12,7,3,2,25,45093,"0"
1534,24,7,4,3,61,102917,"0"
1535,14,6,5,1,43,18751,"1"
1536,78,0,5,7,49,49310,"0"
1537,19,7,5,1,38,60998,"0"
1538,11,5,5,1,58,71099,"0"
1539,28,6,5,3,46,58456,"0"
1540,49,3,4,4,33,21041,"0"
1541,64,3,4,6,53,55958,"0"
1542,51,2,5,4,30,66891,"0"
1543,7,5,5,1,48,70847,"0"
1544,20,7,3,2,50,50895,"0"
1545,26,5,5,2,82,71895,"0"
1546,49,2,5,4,56,43098,"0"
1547,20,6,5,1,35,46401,"0"
1548,32,2,3,3,55,70050,"0"
1549,50,3,3,4,49,71376,"0"
1550,38,7,5,3,53,92813,"1"
1551,11,5,4,2,31,68815,"0"
1552,60,1,3,5,70,89754,"0"
1553,28,3,5,3,57,46656,"0"
1554,29,5,5,2,45,56657,"0"
1555,41,6,5,3,26,58209,"0"
1556,47,3,4,4,55,53100,"0"
1557,12,5,5,1,33,31490,"1"
1558,27,7,5,2,36,27445,"1"
1559,7,7,5,2,57,62854,"0"
1560,48,4,5,3,59,51358,"0"
1561,28,4,5,2,45,42694,"0"
1562,97,0,4,8,30,51289,"1"
1563,38,3,4,4,22,45546,"0"
1564,18,8,4,1,33,51516,"1"
1565,21,7,5,1,42,39400,"0"
1566,54,1,5,4,38,53218,"0"
1567,12,6,4,1,54,74409,"1"
1568,106,0,3,8,40,73906,"0"
1569,39,2,4,4,56,104548,"0"
1570,24,6,4,2,64,54980,"0"
1571,18,3,5,2,45,57602,"0"
1572,70,0,5,6,34,56445,"0"
1573,31,6,4,2,36,79804,"0"
1574,14,7,3,1,59,54394,"0"
1575,41,4,5,3,31,38709,"1"
1576,29,4,4,3,69,85980,"0"
1577,31,5,5,2,53,78785,"0"
1578,16,6,5,1,61,78175,"1"
1579,59,1,5,6,41,47055,"0"
1580,12,10,5,1,42,47066,"0"
1581,29,5,4,3,55,100530,"0"
1582,10,6,3,1,48,27871,"0"
1583,29,4,4,3,57,92571,"0"
1584,6,6,4,1,48,68000,"1"
1585,48,3,4,4,48,52512,"0"
1586,13,5,4,2,71,67291,"0"
1587,19,7,4,2,56,47696,"0"
1588,15,5,4,1,22,34688,"0"
1589,40,5,4,3,59,72320,"0"
1590,16,4,4,2,42,63989,"0"
1591,0,5,5,1,50,27419,"1"
1592,43,2,2,4,66,67235,"1"
1593,4,6,5,1,70,64128,"0"
1594,18,8,5,1,26,31830,"1"
1595,22,4,4,1,32,58338,"0"
1596,39,2,5,3,55,80614,"0"
1597,34,2,4,3,42,65311,"0"
1598,19,6,5,1,44,40025,"1"
1599,10,7,5,1,65,66869,"1"
1600,30,5,4,3,44,65983,"0"
1601,58,5,2,4,36,60864,"0"
1602,33,2,5,3,46,39727,"0"
1603,50,7,4,4,59,64288,"0"
1604,11,5,4,1,53,48263,"0"
1605,51,4,4,3,59,67056,"0"
1606,58,3,5,4,29,49959,"0"
1607,25,4,5,2,51,45886,"1"
1608,91,0,3,8,58,110639,"1"
1609,7,6,5,1,67,88397,"1"
1610,42,2,2,3,18,60989,"0"
1611,16,3,1,2,41,31370,"0"
1612,29,3,5,2,60,79997,"1"
1613,20,4,5,2,56,55770,"0"
1614,101,0,2,8,54,74626,"0"
1615,45,1,5,4,31,15000,"0"
1616,54,1,3,4,46,56037,"0"
1617,66,2,4,5,24,57128,"0"
1618,35,3,5,3,50,29931,"1"
1619,42,7,5,3,38,53357,"1"
1620,75,3,5,6,33,49497,"0"
1621,16,7,4,1,52,85945,"0"
1622,73,1,4,6,72,78212,"0"
1623,68,0,4,6,31,49822,"0"
1624,11,5,4,1,40,55591,"0"
1625,43,2,5,4,48,47310,"0"
1626,33,5,5,4,42,64048,"0"
1627,31,4,4,3,37,57680,"0"
1628,32,4,3,2,57,33354,"0"
1629,0,5,5,1,38,45689,"0"
1630,22,5,4,2,48,49295,"0"
1631,1,7,5,1,62,57291,"0"
1632,8,8,5,1,54,49528,"1"
1633,27,4,5,2,31,67461,"0"
1634,10,5,5,1,66,57410,"0"
1635,50,1,5,4,56,75829,"0"
1636,35,2,4,4,53,81737,"0"
1637,20,5,5,1,48,45886,"0"
1638,16,6,5,1,40,48197,"0"
1639,85,0,3,8,40,33669,"0"
1640,58,3,5,5,39,63089,"0"
1641,19,7,5,1,33,31848,"0"
1642,40,1,5,4,56,79681,"0"
1643,22,4,4,2,34,53965,"0"
1644,15,4,5,1,55,68367,"1"
1645,21,5,4,2,40,66028,"0"
1646,0,6,5,1,60,61468,"0"
1647,27,5,4,2,62,69046,"0"
1648,61,0,5,5,50,73621,"0"
1649,28,7,5,2,55,57778,"0"
1650,22,4,5,2,53,52445,"0"
1651,36,4,5,4,33,65401,"0"
1652,17,5,4,1,60,63417,"1"
1653,16,10,5,1,59,73606,"0"
1654,100,0,4,8,39,70072,"0"
1655,12,7,5,1,38,43016,"0"
1656,51,2,5,4,54,63680,"0"
1657,32,3,5,3,37,58439,"0"
1658,27,4,3,2,52,58798,"0"
1659,17,3,5,2,58,55793,"0"
1660,81,0,5,7,47,42856,"1"
1661,17,5,4,2,48,70772,"0"
1662,77,4,3,7,42,51178,"0"
1663,53,3,2,4,46,54179,"0"
1664,29,5,3,3,43,51745,"0"
1665,15,4,4,2,80,83305,"0"
1666,12,5,3,1,57,59799,"0"
1667,44,5,4,4,64,65833,"0"
1668,22,4,5,2,44,43921,"0"
1669,6,7,4,1,48,66804,"0"
1670,36,4,5,3,83,82258,"0"
1671,5,6,5,1,40,88303,"0"
1672,0,5,5,1,42,22040,"0"
1673,28,4,5,3,48,83966,"0"
1674,9,4,4,1,63,52215,"1"
1675,18,8,3,2,18,35823,"1"
1676,8,4,5,1,75,82845,"0"
1677,40,1,3,4,37,64768,"1"
1678,22,6,4,1,35,52227,"1"
1679,8,4,5,1,46,48747,"1"
1680,72,2,4,6,58,62391,"1"
1681,59,3,4,4,40,98827,"0"
1682,48,2,5,4,27,15000,"0"
1683,25,5,4,2,44,61066,"0"
1684,13,4,4,1,54,65709,"0"
1685,13,7,4,1,60,61950,"0"
1686,17,3,3,2,64,69820,"0"
1687,23,4,5,2,45,62011,"1"
1688,5,6,4,1,68,72642,"0"
1689,29,5,4,3,64,76198,"0"
1690,50,2,3,4,44,87619,"0"
1691,0,7,5,1,61,44657,"0"
1692,29,3,4,2,63,65509,"0"
1693,21,5,4,1,33,41844,"0"
1694,72,3,5,5,68,78020,"0"
1695,4,5,5,1,49,55649,"1"
1696,52,2,5,4,56,49844,"1"
1697,47,6,3,4,49,56853,"0"
1698,10,9,5,1,42,56018,"0"
1699,42,1,2,4,68,72769,"0"
1700,32,3,5,2,66,77670,"1"
1701,5,6,4,1,37,60045,"1"
1702,13,6,5,1,50,49541,"0"
1703,54,5,5,4,56,53362,"0"
1704,17,3,4,2,29,39956,"0"
1705,26,5,5,2,45,52264,"0"
1706,36,3,4,3,56,44871,"0"
1707,6,5,5,1,46,33526,"0"
1708,21,6,3,1,25,25251,"1"
1709,34,6,4,3,32,65978,"0"
1710,24,4,3,4,39,66484,"0"
1711,27,4,4,2,52,73754,"0"
1712,56,2,5,4,28,43530,"0"
1713,48,3,3,4,56,51333,"0"
1714,60,2,5,5,63,75650,"0"
1715,26,6,5,2,43,72945,"0"
1716,16,4,4,1,61,59983,"0"
1717,61,1,4,5,62,77313,"0"
1718,30,5,3,2,50,62979,"0"
1719,16,6,5,2,46,69822,"0"
1720,48,3,2,4,48,57406,"0"
1721,38,6,3,3,27,51493,"1"
1722,32,6,5,3,57,57157,"1"
1723,41,3,5,3,54,71393,"1"
1724,17,5,4,1,48,44545,"0"
1725,49,9,5,3,18,43470,"0"
1726,31,4,5,2,54,79878,"0"
1727,27,3,5,3,57,63211,"0"
1728,51,4,2,4,40,89468,"1"
1729,32,6,4,2,62,61532,"0"
1730,9,6,3,1,57,69115,"1"
1731,26,7,5,2,36,31179,"0"
1732,37,2,3,3,38,51924,"0"
1733,44,1,4,5,47,42718,"0"
1734,14,5,3,1,38,38550,"0"
1735,42,2,5,4,37,36772,"1"
1736,4,6,5,1,66,40902,"1"
1737,14,3,5,2,36,45580,"0"
1738,55,3,5,4,53,37243,"1"
1739,58,3,3,5,31,49192,"0"
1740,9,5,4,1,50,72392,"0"
1741,42,6,4,3,57,67850,"0"
1742,16,7,5,1,63,50205,"1"
1743,31,3,5,2,37,36598,"0"
1744,0,5,5,1,41,62943,"0"
1745,38,5,4,3,61,38910,"0"
1746,13,7,4,1,57,60176,"1"
1747,22,7,5,2,47,34350,"0"
1748,30,4,5,3,51,63144,"0"
1749,38,6,5,3,44,32774,"0"
1750,17,5,5,2,59,69612,"0"
1751,1,8,4,1,54,42602,"0"
1752,44,3,4,4,49,68475,"0"
1753,4,6,5,1,40,69488,"0"
1754,40,3,4,3,53,39377,"0"
1755,59,0,5,5,47,50449,"1"
1756,10,6,4,1,28,26252,"0"
1757,39,3,5,4,39,59094,"0"
1758,29,4,4,2,30,61584,"1"
1759,26,7,5,1,61,66005,"0"
1760,37,4,5,3,68,121295,"0"
1761,5,7,4,1,78,72283,"0"
1762,-0,6,5,1,76,74883,"0"
1763,62,0,4,6,41,59344,"0"
1764,12,5,5,1,35,57248,"0"
1765,91,3,3,7,43,62634,"1"
1766,80,2,4,6,65,72254,"0"
1767,6,7,5,1,38,42430,"0"
1768,18,5,3,2,41,41840,"0"
1769,21,6,4,1,41,71718,"1"
1770,57,4,3,5,47,72462,"0"
1771,92,0,3,8,58,96297,"0"
1772,47,4,2,3,32,42656,"0"
1773,28,6,4,3,50,65405,"0"
1774,39,3,4,4,29,56011,"0"
1775,44,2,2,3,62,43655,"1"
1776,19,5,5,1,60,77739,"0"
1777,34,5,5,3,53,63617,"0"
1778,21,4,5,2,47,64620,"0"
1779,45,5,3,5,62,81808,"0"
1780,23,3,5,2,57,65925,"0"
1781,16,4,4,2,36,28893,"0"
1782,10,6,5,1,80,85100,"1"
1783,83,0,5,6,42,72612,"0"
1784,30,5,5,2,38,49007,"0"
1785,28,6,4,2,55,73261,"0"
1786,21,5,4,2,53,61475,"1"
1787,33,4,4,3,52,37176,"1"
1788,34,5,5,3,33,60277,"1"
1789,14,6,5,1,51,62500,"1"
1790,35,5,4,2,55,78384,"0"
1791,28,5,4,3,77,59054,"1"
1792,51,3,3,4,41,46569,"0"
1793,67,3,4,5,59,50521,"0"
1794,55,2,5,4,40,45947,"0"
1795,26,4,4,2,54,71059,"0"
1796,15,6,5,1,38,62573,"0"
1797,77,1,4,5,26,46276,"0"
1798,11,4,5,1,22,30603,"0"
1799,96,0,3,8,60,60426,"0"
1800,27,6,2,1,51,85108,"1"
1801,43,3,5,4,55,80677,"0"
1802,31,4,4,2,25,27420,"1"
1803,45,6,5,2,48,60019,"0"
1804,69,1,5,6,51,64122,"0"
1805,33,3,5,3,70,73317,"0"
1806,38,5,4,3,42,61684,"0"
1807,21,4,4,2,60,97805,"0"
1808,28,4,5,1,50,73103,"0"
1809,88,0,4,7,61,81550,"0"
1810,44,7,5,3,52,48221,"0"
1811,23,5,5,1,52,81873,"0"
1812,32,5,5,2,48,67289,"1"
1813,48,2,4,3,51,66226,"0"
1814,30,4,3,3,51,56325,"0"
1815,38,4,5,3,48,37530,"0"
1816,43,5,4,3,48,73433,"0"
1817,35,3,4,3,60,64812,"0"
1818,12,5,5,1,48,72771,"0"
1819,10,4,5,1,40,67239,"0"
1820,61,2,4,5,49,63391,"0"
1821,39,4,5,3,35,45341,"0"
1822,37,3,3,4,71,97031,"0"
1823,36,4,5,3,80,88148,"0"
1824,6,5,5,2,50,62306,"0"
1825,56,3,5,5,50,84479,"0"
1826,0,8,5,1,38,79433,"0"
1827,35,7,4,3,54,42109,"0"
1828,12,8,5,1,62,69724,"0"
1829,57,1,5,5,59,86429,"0"
1830,44,1,5,4,50,53263,"0"
1831,0,7,2,1,65,58184,"1"
1832,52,3,4,4,71,55702,"1"
1833,38,4,5,2,46,55571,"1"
1834,17,4,5,2,55,52360,"1"
1835,33,3,4,3,64,51653,"0"
1836,37,4,4,3,47,85163,"1"
1837,31,3,5,3,52,44069,"0"
1838,38,4,5,3,37,54000,"0"
1839,18,4,5,1,39,51770,"0"
1840,79,1,5,6,21,57946,"0"
1841,59,0,5,6,42,45537,"0"
1842,36,4,4,3,44,62229,"1"
1843,32,11,5,2,63,101723,"0"
1844,91,1,5,7,37,83527,"0"
1845,16,4,4,1,49,45544,"0"
1846,48,2,4,3,45,53758,"0"
1847,26,3,3,3,45,62499,"0"
1848,53,2,4,4,52,75006,"0"
1849,37,1,1,4,68,79990,"0"
1850,51,5,5,4,36,51619,"0"
1851,59,2,5,4,58,79585,"0"
1852,22,4,4,2,42,45965,"0"
1853,8,6,5,1,36,50449,"1"
1854,67,0,4,7,60,79910,"1"
1855,17,3,5,2,35,51039,"0"
1856,50,4,3,4,39,69187,"0"
1857,13,5,5,1,62,53066,"1"
1858,64,1,4,5,49,55298,"1"
1859,42,2,5,4,69,78242,"0"
1860,24,2,5,3,83,73931,"0"
1861,34,3,4,3,52,71399,"0"
1862,58,4,5,5,59,51909,"0"
1863,60,1,5,4,51,59033,"0"
1864,22,4,3,2,43,26572,"0"
1865,50,1,3,4,41,85727,"0"
1866,44,3,4,4,63,75106,"0"
1867,12,4,5,2,59,67308,"1"
1868,44,4,5,4,56,60495,"0"
1869,50,5,5,3,61,63627,"0"
1870,69,2,4,5,36,29730,"1"
1871,24,5,4,1,37,48018,"0"
1872,42,4,3,3,52,56896,"0"
1873,26,3,2,3,56,71084,"0"
1874,36,3,5,3,64,60686,"1"
1875,49,5,2,4,68,78855,"0"
1876,25,3,4,2,52,64064,"0"
1877,20,6,3,1,37,74242,"0"
1878,0,8,4,1,36,56078,"1"
1879,7,5,5,1,38,64419,"0"
1880,9,7,5,1,67,76032,"1"
1881,14,7,5,1,55,49088,"0"
1882,49,5,3,4,68,65611,"0"
1883,0,5,5,1,42,49317,"1"
1884,16,7,5,1,49,37964,"0"
1885,58,2,4,5,58,85100,"0"
1886,50,8,3,4,54,64398,"0"
1887,26,4,4,3,36,53518,"0"
1888,15,4,4,2,32,51909,"0"
1889,14,6,5,1,21,57838,"1"
1890,48,4,3,4,58,62783,"0"
1891,49,3,5,4,57,52135,"0"
1892,40,7,3,4,50,71896,"0"
1893,0,4,5,1,74,54906,"1"
1894,20,4,4,2,53,58277,"0"
1895,20,5,5,2,44,56466,"1"
1896,18,6,5,2,64,42546,"0"
1897,55,3,5,5,62,71510,"0"
1898,19,5,4,1,42,68855,"1"
1899,23,7,4,2,51,68883,"0"
1900,8,8,4,1,61,72209,"0"
1901,50,2,4,5,61,70711,"0"
1902,45,2,4,4,48,68411,"0"
1903,67,0,5,6,35,50958,"0"
1904,26,3,4,3,70,94686,"0"
1905,12,4,4,1,52,55354,"1"
1906,85,0,3,6,44,89186,"1"
1907,11,5,5,1,46,24387,"1"
1908,36,6,2,3,45,51016,"0"
1909,12,5,5,1,30,48978,"0"
1910,78,1,2,7,48,97518,"0"
1911,50,4,5,4,62,56505,"0"
1912,20,4,4,2,77,78908,"0"
1913,44,4,3,4,44,49121,"0"
1914,22,7,4,2,48,47046,"0"
1915,65,0,5,5,58,85201,"0"
1916,1,8,5,1,48,54236,"0"
1917,54,0,4,5,44,44141,"0"
1918,66,3,5,5,46,64912,"1"
1919,66,1,4,5,53,72987,"0"
1920,30,4,3,3,23,34086,"0"
1921,49,7,5,4,42,53743,"0"
1922,73,0,4,6,52,88729,"0"
1923,36,6,5,3,56,61676,"0"
1924,29,5,5,2,38,15000,"0"
1925,15,7,5,1,43,65160,"1"
1926,73,4,5,5,30,43201,"0"
1927,25,5,5,1,56,61456,"0"
1928,77,1,3,6,58,80421,"0"
1929,33,5,5,3,49,25707,"0"
1930,5,7,4,1,50,82663,"1"
1931,67,1,3,6,20,78155,"0"
1932,5,5,4,1,67,54410,"0"
1933,67,1,5,6,46,79071,"0"
1934,37,3,3,3,43,97921,"0"
1935,0,6,4,1,50,40966,"1"
1936,37,11,4,2,57,75132,"0"
1937,0,6,5,1,69,53524,"1"
1938,33,5,3,3,55,54859,"0"
1939,80,1,2,6,37,53693,"1"
1940,30,6,3,3,49,57737,"0"
1941,16,5,5,1,51,80678,"0"
1942,25,3,3,2,52,77536,"1"
1943,18,7,3,1,62,80094,"0"
1944,20,7,5,1,49,63211,"0"
1945,46,3,4,4,41,71574,"0"
1946,20,9,5,1,67,64537,"1"
1947,78,5,4,6,83,79082,"0"
1948,11,4,4,1,46,40596,"1"
1949,98,0,3,7,61,61790,"0"
1950,32,3,3,2,63,80138,"0"
1951,43,1,3,4,61,62223,"0"
1952,47,3,5,4,45,42103,"0"
1953,52,5,3,4,58,92076,"0"
1954,63,2,5,5,65,97844,"0"
1955,53,4,4,4,86,102022,"0"
1956,4,4,5,1,55,58704,"0"
1957,39,5,5,2,51,34763,"0"
1958,54,3,4,4,39,70396,"0"
1959,20,5,3,1,50,59214,"1"
1960,11,9,5,1,58,52176,"0"
1961,47,2,5,4,58,68807,"0"
1962,28,8,5,2,39,46854,"0"
1963,28,4,5,2,50,74594,"0"
1964,40,3,4,3,37,33217,"0"
1965,43,3,5,4,55,84489,"0"
1966,21,5,5,1,51,52206,"0"
1967,8,6,4,2,65,77722,"0"
1968,54,4,3,4,52,53009,"0"
1969,5,6,5,1,62,74065,"0"
1970,26,5,4,2,57,39173,"0"
1971,56,1,4,5,40,43079,"0"
1972,15,6,5,1,32,66043,"1"
1973,36,5,5,3,50,22135,"1"
1974,10,5,5,1,76,82967,"0"
1975,102,0,3,8,59,76603,"0"
1976,45,5,5,3,56,46184,"0"
1977,49,2,3,4,58,59510,"0"
1978,29,2,5,3,65,73920,"0"
1979,60,1,3,5,70,74381,"0"
1980,16,3,5,3,62,74892,"0"
1981,42,4,5,4,66,78726,"0"
1982,17,6,5,1,62,98154,"0"
1983,33,7,5,2,67,61985,"0"
1984,23,4,4,2,64,75959,"0"
1985,25,5,5,2,31,44251,"0"
1986,28,4,4,2,41,33546,"0"
1987,57,0,5,5,47,69175,"0"
1988,53,6,4,4,50,38033,"0"
1989,65,2,5,5,74,90828,"0"
1990,68,6,5,4,55,67214,"0"
1991,51,4,4,4,63,80284,"0"
1992,80,2,2,7,47,53643,"1"
1993,17,6,4,1,52,53046,"0"
1994,46,2,3,4,48,46512,"0"
1995,67,0,4,6,48,81340,"0"
1996,11,7,4,2,71,49783,"1"
1997,8,9,5,1,54,71851,"1"
1998,11,4,5,1,54,63799,"0"
1999,17,3,5,2,49,71945,"0"
2000,59,0,5,6,43,66622,"1"
2001,86,0,3,7,48,80445,"0"
2002,24,6,4,2,35,47694,"0"
2003,44,4,3,3,50,46519,"0"
2004,72,2,4,5,41,28737,"0"
2005,54,4,2,4,64,95025,"0"
2006,49,2,3,4,68,93062,"0"
2007,36,4,4,3,36,26182,"1"
2008,44,3,5,4,34,69754,"0"
2009,12,7,5,1,44,44877,"0"
2010,23,6,4,2,49,66157,"0"
2011,27,3,4,2,52,52406,"0"
2012,7,7,3,1,60,87156,"0"
2013,31,5,4,3,38,73894,"0"
2014,41,4,5,3,53,79857,"0"
2015,12,5,5,1,42,45464,"0"
2016,42,3,4,4,43,53583,"0"
2017,16,5,5,1,57,63645,"1"
2018,32,7,4,3,51,53883,"0"
2019,45,3,3,4,59,51039,"0"
2020,75,0,2,6,40,58123,"0"
2021,37,6,3,2,51,43598,"0"
2022,18,3,5,3,48,64721,"0"
2023,29,6,4,2,62,59246,"0"
2024,18,6,5,1,50,52150,"0"
2025,62,4,4,4,40,32035,"1"
2026,40,4,4,3,59,92019,"0"
2027,18,7,4,2,56,60671,"0"
2028,29,3,4,2,60,60798,"0"
2029,45,2,5,4,52,81821,"0"
2030,45,5,3,4,40,41915,"1"
2031,12,5,5,1,32,35294,"0"
2032,32,6,4,2,63,77592,"0"
2033,9,5,5,1,61,75920,"0"
2034,2,5,3,1,50,31295,"0"
2035,9,6,5,1,21,41244,"0"
2036,0,5,5,1,49,59057,"0"
2037,36,3,5,3,60,69604,"0"
2038,19,5,5,1,44,69396,"0"
2039,9,4,5,2,54,40420,"0"
2040,21,4,4,1,38,43859,"0"
2041,70,3,5,6,56,49721,"0"
2042,11,7,5,1,34,44323,"0"
2043,29,3,5,2,43,37195,"0"
2044,55,5,4,4,65,68310,"0"
2045,54,5,5,5,47,67369,"0"
2046,46,2,5,4,67,82548,"1"
2047,91,0,3,7,54,68762,"0"
2048,11,9,5,1,65,66244,"0"
2049,25,8,5,2,49,57608,"1"
2050,17,5,3,2,58,57750,"0"
2051,34,5,5,3,56,64766,"1"
2052,35,5,5,3,45,34755,"1"
2053,10,10,5,1,69,47427,"0"
2054,48,4,5,4,61,64907,"0"
2055,50,5,4,4,40,30748,"0"
2056,31,6,4,3,64,78040,"1"
2057,22,6,4,1,44,32698,"1"
2058,34,2,5,3,19,40867,"0"
2059,16,4,4,1,47,53630,"0"
2060,32,4,4,3,39,81869,"0"
2061,32,5,5,3,45,43477,"0"
2062,4,9,4,1,43,33815,"0"
2063,30,5,4,3,21,67996,"0"
2064,31,2,5,3,44,30575,"1"
2065,43,4,5,3,62,61844,"0"
2066,45,3,4,4,30,66256,"1"
2067,28,3,1,3,67,71114,"0"
2068,11,5,5,1,68,69880,"1"
2069,26,4,5,2,39,71500,"1"
2070,64,4,4,4,78,88083,"0"
2071,32,4,4,2,37,31656,"0"
2072,29,7,5,3,52,64829,"0"
2073,73,0,5,6,45,52015,"0"
2074,37,2,5,3,65,80403,"0"
2075,31,6,5,2,35,52041,"0"
2076,25,5,4,2,44,55427,"0"
2077,2,6,5,1,32,17719,"0"
2078,67,2,5,6,60,81332,"0"
2079,1,6,4,1,57,65838,"1"
2080,26,3,4,3,48,36777,"0"
2081,21,4,5,1,40,39938,"0"
2082,20,6,5,1,38,41424,"0"
2083,10,4,5,1,51,66772,"0"
2084,39,4,5,3,33,27272,"0"
2085,12,5,4,1,75,52832,"0"
2086,25,3,5,2,37,57506,"0"
2087,21,5,5,1,49,56768,"0"
2088,12,6,5,1,43,47653,"1"
2089,47,3,5,4,47,65260,"0"
2090,9,10,4,1,49,52625,"1"
2091,52,1,5,4,56,39339,"1"
2092,41,2,3,3,40,37043,"0"
2093,24,6,5,2,38,59093,"0"
2094,21,5,5,2,59,46982,"0"
2095,10,8,4,1,74,93096,"0"
2096,50,2,4,4,59,90641,"0"
2097,9,7,5,1,55,37937,"0"
2098,15,6,5,1,52,73949,"0"
2099,45,5,4,3,51,63617,"0"
2100,26,4,5,2,27,48999,"0"
2101,30,2,3,3,57,66404,"1"
2102,29,5,5,2,44,60801,"1"
2103,37,3,5,3,54,57412,"0"
2104,43,4,4,3,68,63263,"0"
2105,34,3,3,3,48,85980,"0"
2106,14,4,5,2,57,50093,"0"
2107,41,4,4,4,41,47081,"1"
2108,49,1,5,4,67,56442,"0"
2109,43,3,5,3,67,75407,"0"
2110,29,2,4,3,59,56978,"0"
2111,49,3,5,4,60,70377,"1"
2112,91,1,3,7,54,76067,"0"
2113,34,3,5,3,55,101044,"0"
2114,92,0,5,8,56,55276,"0"
2115,75,1,5,6,48,83942,"0"
2116,44,1,4,4,43,60708,"0"
2117,0,6,4,1,46,36314,"0"
2118,16,5,5,1,56,89811,"0"
2119,71,2,3,6,45,84818,"0"
2120,16,4,4,2,27,52735,"0"
2121,20,4,5,2,59,92201,"0"
2122,13,3,5,2,53,65886,"0"
2123,16,4,5,2,42,49834,"0"
2124,75,1,4,6,47,79877,"0"
2125,36,8,5,3,55,83063,"0"
2126,59,2,4,5,70,49576,"0"
2127,19,3,5,2,63,72573,"0"
2128,26,6,4,2,43,70883,"0"
2129,12,6,5,1,80,83141,"1"
2130,36,5,4,2,66,64180,"1"
2131,16,5,5,2,56,54288,"0"
2132,12,8,4,1,55,54927,"0"
2133,37,3,4,3,44,60170,"0"
2134,68,4,4,4,57,62425,"1"
2135,17,7,5,1,58,63302,"0"
2136,50,5,2,4,49,71322,"1"
2137,53,4,5,4,56,77798,"0"
2138,53,1,3,5,40,56756,"0"
2139,24,3,4,2,64,53181,"0"
2140,20,4,4,1,49,55149,"1"
